rank_iou_0_3,phase,dataset_name,algorithm_name,model_file_name,model_path,patch_set,patch_size,feature_set,threshold_column,threshold_value,stride_divisor,cluster_iou_threshold,weighted_box_size_factor,postprocess_method,status,raw_score_reuse_mode,raw_scoring_total_runtime_seconds,image_count,total_window_count,total_candidate_count,total_final_detection_count,mean_candidates_per_image,mean_final_detections_per_image,total_runtime_seconds,mean_runtime_seconds_per_image,tp_iou_0_1,fp_iou_0_1,fn_iou_0_1,detection_precision_iou_0_1,detection_recall_iou_0_1,detection_f1_iou_0_1,false_positives_per_image_iou_0_1,false_negatives_per_image_iou_0_1,negative_image_count_iou_0_1,negative_total_fp_iou_0_1,negative_fp_per_negative_image_iou_0_1,negative_accuracy_iou_0_1,mean_matched_iou_iou_0_1,tp_iou_0_2,fp_iou_0_2,fn_iou_0_2,detection_precision_iou_0_2,detection_recall_iou_0_2,detection_f1_iou_0_2,false_positives_per_image_iou_0_2,false_negatives_per_image_iou_0_2,negative_image_count_iou_0_2,negative_total_fp_iou_0_2,negative_fp_per_negative_image_iou_0_2,negative_accuracy_iou_0_2,mean_matched_iou_iou_0_2,tp_iou_0_3,fp_iou_0_3,fn_iou_0_3,detection_precision_iou_0_3,detection_recall_iou_0_3,detection_f1_iou_0_3,false_positives_per_image_iou_0_3,false_negatives_per_image_iou_0_3,negative_image_count_iou_0_3,negative_total_fp_iou_0_3,negative_fp_per_negative_image_iou_0_3,negative_accuracy_iou_0_3,mean_matched_iou_iou_0_3,postprocess_total_runtime_seconds,estimated_total_runtime_seconds_with_raw_scoring,combo_wall_runtime_seconds
77,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,centered80_balanced,80,hsv_lbp_only,predict_proba_score_threshold,0.99,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,504.6937434673309,500,420500,1194,410,2.388,0.82,0.0249242782592773,4.984855651855469e-05,170,240,138,0.4146341463414634,0.551948051948052,0.4735376044568246,0.48,0.276,250,130,0.52,0.688,0.3717302388738573,158,252,150,0.3853658536585366,0.512987012987013,0.4401114206128133,0.504,0.3,250,130,0.52,0.688,0.3922540809650456,125,285,183,0.3048780487804878,0.4058441558441558,0.3481894150417827,0.57,0.366,250,130,0.52,0.688,0.4314797431799567,0.0249242782592773,504.7186677455902,0.0287446975708007
78,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,centered80_balanced,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.95,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,783.4605739116669,500,420500,493,302,0.986,0.604,0.018989086151123,3.7978172302246094e-05,121,181,187,0.4006622516556291,0.3928571428571428,0.3967213114754098,0.362,0.374,250,87,0.348,0.78,0.4395099224924428,117,185,191,0.3874172185430463,0.3798701298701298,0.3836065573770492,0.37,0.382,250,87,0.348,0.78,0.4604060019007723,106,196,202,0.3509933774834437,0.3441558441558441,0.3475409836065574,0.392,0.404,250,87,0.348,0.78,0.4882959999953849,0.018989086151123,783.479562997818,0.0219917297363281
79,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,centered80_balanced,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.95,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,783.4605739116669,500,420500,493,302,0.986,0.604,0.020263671875,4.052734375e-05,121,181,187,0.4006622516556291,0.3928571428571428,0.3967213114754098,0.362,0.374,250,87,0.348,0.78,0.4395099224924428,117,185,191,0.3874172185430463,0.3798701298701298,0.3836065573770492,0.37,0.382,250,87,0.348,0.78,0.4604060019007723,106,196,202,0.3509933774834437,0.3441558441558441,0.3475409836065574,0.392,0.404,250,87,0.348,0.78,0.4882959999953849,0.020263671875,783.4808375835419,0.0212655067443847
80,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,124.80395030975342,500,49500,1526,392,3.052,0.784,0.0142292976379394,2.8458595275878907e-05,186,206,115,0.4744897959183674,0.6179401993355482,0.5367965367965368,0.412,0.23,250,56,0.224,0.832,0.3524965299288412,170,222,131,0.4336734693877551,0.5647840531561462,0.4906204906204906,0.444,0.262,250,56,0.224,0.832,0.3738902487231909,120,272,181,0.3061224489795918,0.3986710963455149,0.3463203463203463,0.544,0.362,250,56,0.224,0.832,0.4294209378709735,0.0142292976379394,124.81817960739136,0.0173711776733398
81,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,score_threshold,0.4,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,35.91278648376465,500,49500,1147,257,2.294,0.514,0.0114655494689941,2.2931098937988283e-05,141,116,160,0.5486381322957199,0.4684385382059801,0.5053763440860215,0.232,0.32,250,41,0.164,0.88,0.3687170975318302,128,129,173,0.4980544747081712,0.4252491694352159,0.4587813620071685,0.258,0.346,250,41,0.164,0.88,0.3942935439002288,95,162,206,0.3696498054474708,0.3156146179401993,0.3405017921146954,0.324,0.412,250,41,0.164,0.88,0.443044439541842,0.0114655494689941,35.92425203323364,0.0137596130371093
82,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,centered80_balanced,80,hsv_lbp_only,predict_proba_score_threshold,0.99,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,504.6937434673309,500,420500,1194,473,2.388,0.946,0.0246949195861816,4.938983917236328e-05,172,301,136,0.3636363636363636,0.5584415584415584,0.440460947503201,0.602,0.272,250,142,0.568,0.688,0.3642151467946595,164,309,144,0.346723044397463,0.5324675324675324,0.4199743918053776,0.618,0.288,250,142,0.568,0.688,0.382371343045407,132,341,176,0.2790697674418604,0.4285714285714285,0.3380281690140845,0.682,0.352,250,142,0.568,0.688,0.4220298221584571,0.0246949195861816,504.7184383869171,0.0266966819763183
83,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,centered80_balanced,80,hsv_lbp_only,predict_proba_score_threshold,0.99,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,504.6937434673309,500,420500,1194,473,2.388,0.946,0.0257980823516845,5.159616470336914e-05,172,301,136,0.3636363636363636,0.5584415584415584,0.440460947503201,0.602,0.272,250,142,0.568,0.688,0.3642151467946595,164,309,144,0.346723044397463,0.5324675324675324,0.4199743918053776,0.618,0.288,250,142,0.568,0.688,0.382371343045407,132,341,176,0.2790697674418604,0.4285714285714285,0.3380281690140845,0.682,0.352,250,142,0.568,0.688,0.4220298221584571,0.0257980823516845,504.7195415496826,0.028365135192871
84,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,124.80395030975342,500,49500,1526,450,3.052,0.9,0.0140073299407958,2.80146598815918e-05,190,260,111,0.4222222222222222,0.6312292358803987,0.5059920106524635,0.52,0.222,250,59,0.236,0.832,0.3430784327533416,174,276,127,0.3866666666666666,0.5780730897009967,0.4633821571238348,0.552,0.254,250,59,0.236,0.832,0.3730080880445978,126,324,175,0.28,0.4186046511627907,0.3355525965379494,0.648,0.35,250,59,0.236,0.832,0.432588165893237,0.0140073299407958,124.8179576396942,0.0171129703521728
85,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,centered80_balanced,80,hsv_lbp_only,predict_proba_score_threshold,0.99,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,504.6937434673309,500,420500,1194,473,2.388,0.946,0.0290882587432861,5.817651748657226e-05,170,303,138,0.3594080338266385,0.551948051948052,0.4353393085787452,0.606,0.276,250,142,0.568,0.688,0.3865588632606713,160,313,148,0.3382663847780127,0.5194805194805194,0.409731113956466,0.626,0.296,250,142,0.568,0.688,0.4110460796237689,131,342,177,0.2769556025369979,0.4253246753246753,0.3354673495518566,0.684,0.354,250,142,0.568,0.688,0.454758960190659,0.0290882587432861,504.7228317260742,0.0320844650268554
86,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_009__centered80_balanced__hsv_lbp_only.joblib,centered80_balanced,80,hsv_lbp_only,predict_proba_score_threshold,0.99,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,504.6937434673309,500,420500,1194,473,2.388,0.946,0.0241014957427978,4.82029914855957e-05,170,303,138,0.3594080338266385,0.551948051948052,0.4353393085787452,0.606,0.276,250,142,0.568,0.688,0.3865588632606713,160,313,148,0.3382663847780127,0.5194805194805194,0.409731113956466,0.626,0.296,250,142,0.568,0.688,0.4110460796237689,131,342,177,0.2769556025369979,0.4253246753246753,0.3354673495518566,0.684,0.354,250,142,0.568,0.688,0.454758960190659,0.0241014957427978,504.7178449630737,0.0270988941192626
87,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,centered80_balanced,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.95,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,783.4605739116669,500,420500,493,286,0.986,0.572,0.0207610130310058,4.152202606201172e-05,120,166,188,0.4195804195804196,0.3896103896103896,0.404040404040404,0.332,0.376,250,84,0.336,0.78,0.4348467010597756,115,171,193,0.4020979020979021,0.3733766233766233,0.3872053872053872,0.342,0.386,250,84,0.336,0.78,0.4557100956969634,99,187,209,0.3461538461538461,0.3214285714285714,0.3333333333333333,0.374,0.418,250,84,0.336,0.78,0.4946632945505237,0.0207610130310058,783.4813349246979,0.0243852138519287
88,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,centered48_balanced,48,hog16_hsv_lbp,score_threshold,0.9,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,34.78743362426758,500,49500,1336,313,2.672,0.626,0.0124225616455078,2.4845123291015625e-05,159,154,142,0.5079872204472844,0.5282392026578073,0.5179153094462541,0.308,0.284,250,52,0.208,0.864,0.3543946324858185,143,170,158,0.4568690095846645,0.4750830564784053,0.4657980456026058,0.34,0.316,250,52,0.208,0.864,0.379585541863178,102,211,199,0.3258785942492013,0.3388704318936877,0.3322475570032573,0.422,0.398,250,52,0.208,0.864,0.431439589266746,0.0124225616455078,34.799856185913086,0.0154254436492919
89,phase2_postprocess_sweep,dataset2_honeybee,rbf_svm,d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/rbf_svm/d2_rbfsvm_009__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,decision_function_score_threshold,0.9,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,124.80395030975342,500,49500,1526,476,3.052,0.952,0.0147218704223632,2.944374084472656e-05,192,284,109,0.4033613445378151,0.6378737541528239,0.4942084942084941,0.568,0.218,250,59,0.236,0.832,0.3398635603316589,174,302,127,0.3655462184873949,0.5780730897009967,0.4478764478764478,0.604,0.254,250,59,0.236,0.832,0.3760270769923844,129,347,172,0.2710084033613445,0.4285714285714285,0.332046332046332,0.694,0.344,250,59,0.236,0.832,0.4331972232925512,0.0147218704223632,124.81867218017578,0.0187819004058837
90,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,score_threshold,0.8,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,35.62634634971619,500,49500,1673,363,3.346,0.726,0.0279476642608642,5.589532852172852e-05,173,190,128,0.4765840220385675,0.574750830564784,0.5210843373493976,0.38,0.256,250,62,0.248,0.836,0.354998147601658,155,208,146,0.4269972451790633,0.5149501661129569,0.466867469879518,0.416,0.292,250,62,0.248,0.836,0.3820226954854844,110,253,191,0.303030303030303,0.3654485049833887,0.3313253012048193,0.506,0.382,250,62,0.248,0.836,0.4349367983950744,0.0279476642608642,35.65429401397705,0.0308821201324462
91,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,score_threshold,0.4,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,35.91278648376465,500,49500,1147,301,2.294,0.602,0.0124366283416748,2.4873256683349608e-05,145,156,156,0.4817275747508305,0.4817275747508305,0.4817275747508305,0.312,0.312,250,47,0.188,0.88,0.3658761911086874,132,169,169,0.4385382059800664,0.4385382059800664,0.4385382059800664,0.338,0.338,250,47,0.188,0.88,0.3917792475236518,99,202,202,0.3289036544850498,0.3289036544850498,0.3289036544850498,0.404,0.404,250,47,0.188,0.88,0.4389443194256064,0.0124366283416748,35.92522311210632,0.015434980392456
92,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_024__centered48_neg4x__hog16_pca_hsv_lbp.joblib,centered48_neg4x,48,hog16_pca_hsv_lbp,score_threshold,0.4,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,35.91278648376465,500,49500,1147,321,2.294,0.642,0.0160105228424072,3.2021045684814456e-05,150,171,151,0.4672897196261682,0.4983388704318937,0.4823151125401929,0.342,0.302,250,48,0.192,0.88,0.3616654162190555,135,186,166,0.4205607476635514,0.4485049833887043,0.4340836012861736,0.372,0.332,250,48,0.192,0.88,0.3920393148745122,102,219,199,0.3177570093457944,0.3388704318936877,0.3279742765273312,0.438,0.398,250,48,0.192,0.88,0.4380393096254716,0.0160105228424072,35.928797006607056,0.01900315284729
93,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,centered80_balanced,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.95,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,783.4605739116669,500,420500,493,286,0.986,0.572,0.0224943161010742,4.498863220214844e-05,123,163,185,0.43006993006993,0.3993506493506493,0.4141414141414141,0.326,0.37,250,84,0.336,0.78,0.3802633243274138,115,171,193,0.4020979020979021,0.3733766233766233,0.3872053872053872,0.342,0.386,250,84,0.336,0.78,0.4021709249951765,97,189,211,0.3391608391608391,0.3149350649350649,0.3265993265993266,0.378,0.422,250,84,0.336,0.78,0.4404632723565926,0.0224943161010742,783.483068227768,0.0244927406311035
94,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,centered80_balanced,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.95,4,0.25,1.25,weighted_center,OK,per_model_per_stride_in_memory,783.4605739116669,500,420500,493,302,0.986,0.604,0.0232927799224853,4.6585559844970704e-05,124,178,184,0.4105960264900662,0.4025974025974026,0.4065573770491803,0.356,0.368,250,87,0.348,0.78,0.3832817521638162,117,185,191,0.3874172185430463,0.3798701298701298,0.3836065573770492,0.37,0.382,250,87,0.348,0.78,0.404487753306035,99,203,209,0.3278145695364238,0.3214285714285714,0.3245901639344263,0.406,0.418,250,87,0.348,0.78,0.4396988546470819,0.0232927799224853,783.4838666915894,0.0262997150421142
95,phase2_postprocess_sweep,dataset1_varroa,random_forest,d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/random_forest/d1_rf_001__centered80_balanced__hog16_pca_hsv_lbp.joblib,centered80_balanced,80,hog16_pca_hsv_lbp,predict_proba_score_threshold,0.95,4,0.3,1.25,weighted_center,OK,per_model_per_stride_in_memory,783.4605739116669,500,420500,493,302,0.986,0.604,0.0270032882690429,5.400657653808594e-05,124,178,184,0.4105960264900662,0.4025974025974026,0.4065573770491803,0.356,0.368,250,87,0.348,0.78,0.3832817521638162,117,185,191,0.3874172185430463,0.3798701298701298,0.3836065573770492,0.37,0.382,250,87,0.348,0.78,0.404487753306035,99,203,209,0.3278145695364238,0.3214285714285714,0.3245901639344263,0.406,0.418,250,87,0.348,0.78,0.4396988546470819,0.0270032882690429,783.4875771999359,0.0303370952606201
96,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,centered48_balanced,48,hog16_hsv_lbp,score_threshold,0.9,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,34.78743362426758,500,49500,1336,359,2.672,0.718,0.0114691257476806,2.2938251495361327e-05,165,194,136,0.4596100278551532,0.5481727574750831,0.5,0.388,0.272,250,53,0.212,0.864,0.3516996399837563,150,209,151,0.4178272980501393,0.4983388704318937,0.4545454545454545,0.418,0.302,250,53,0.212,0.864,0.3773146286847925,106,253,195,0.2952646239554317,0.3521594684385382,0.3212121212121211,0.506,0.39,250,53,0.212,0.864,0.4333252123352873,0.0114691257476806,34.79890275001526,0.0142021179199218
97,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,score_threshold,0.8,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,35.62634634971619,500,49500,1673,428,3.346,0.856,0.0156965255737304,3.139305114746094e-05,178,250,123,0.4158878504672897,0.5913621262458472,0.4883401920438958,0.5,0.246,250,70,0.28,0.836,0.3532717862550635,161,267,140,0.3761682242990654,0.5348837209302325,0.4417009602194787,0.534,0.28,250,70,0.28,0.836,0.3801619938557787,117,311,184,0.2733644859813084,0.388704318936877,0.3209876543209876,0.622,0.368,250,70,0.28,0.836,0.4292749653148159,0.0156965255737304,35.64204287528992,0.0188641548156738
98,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_011__centered48_balanced__hog16_pca_hsv_lbp.joblib,centered48_balanced,48,hog16_pca_hsv_lbp,score_threshold,0.8,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,35.62634634971619,500,49500,1673,452,3.346,0.904,0.0149569511413574,2.9913902282714845e-05,181,271,120,0.4004424778761062,0.6013289036544851,0.4807436918990704,0.542,0.24,250,72,0.288,0.836,0.3527193055716321,164,288,137,0.3628318584070796,0.5448504983388704,0.4355909694555113,0.576,0.274,250,72,0.288,0.836,0.3793072477286502,120,332,181,0.2654867256637168,0.3986710963455149,0.3187250996015937,0.664,0.362,250,72,0.288,0.836,0.4284239609082625,0.0149569511413574,35.641303300857544,0.0192182064056396
99,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,score_threshold,0.7,4,0.2,1.0,weighted_center,OK,per_model_per_stride_in_memory,47.21135711669922,500,49500,2056,461,4.112,0.922,0.0227069854736328,4.541397094726562e-05,186,275,115,0.403470715835141,0.6179401993355482,0.4881889763779528,0.55,0.23,250,90,0.36,0.74,0.3625296542819192,168,293,133,0.3644251626898048,0.5581395348837209,0.4409448818897638,0.586,0.266,250,90,0.36,0.74,0.3878821550515231,120,341,181,0.2603036876355748,0.3986710963455149,0.3149606299212598,0.682,0.362,250,90,0.36,0.74,0.4390248155373246,0.0227069854736328,47.23406410217285,0.0267033576965332
100,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_004__centered48_balanced__hog16_hsv_lbp.joblib,centered48_balanced,48,hog16_hsv_lbp,score_threshold,0.9,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,34.78743362426758,500,49500,1336,380,2.672,0.76,0.0,0.0,168,212,133,0.4421052631578947,0.5581395348837209,0.4933920704845815,0.424,0.266,250,56,0.224,0.864,0.3487996646313882,152,228,149,0.4,0.5049833887043189,0.4464023494860499,0.456,0.298,250,56,0.224,0.864,0.3756396941764728,107,273,194,0.281578947368421,0.3554817275747508,0.3142437591776799,0.546,0.388,250,56,0.224,0.864,0.4318063338384423,0.0,34.78743362426758,0.0154304504394531
101,phase2_postprocess_sweep,dataset1_varroa,rbf_svm,d1_rbfsvm_002__centered96_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/rbf_svm/d1_rbfsvm_002__centered96_balanced__hog16_pca_hsv_lbp.joblib,centered96_balanced,96,hog16_pca_hsv_lbp,decision_function_score_threshold,1.3,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,736.4711170196533,500,288000,927,349,1.854,0.698,0.0190122127532959,3.8024425506591794e-05,158,191,150,0.4527220630372492,0.512987012987013,0.4809741248097412,0.382,0.3,250,117,0.468,0.696,0.3417675042089842,145,204,163,0.4154727793696275,0.4707792207792208,0.4414003044140031,0.408,0.326,250,117,0.468,0.696,0.3590749752931039,103,246,205,0.2951289398280802,0.3344155844155844,0.3135464231354642,0.492,0.41,250,117,0.468,0.696,0.3973386690481308,0.0190122127532959,736.4901292324066,0.0229091644287109
102,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,score_threshold,0.7,4,0.25,1.0,weighted_center,OK,per_model_per_stride_in_memory,47.21135711669922,500,49500,2056,542,4.112,1.084,0.0168437957763671,3.368759155273437e-05,191,351,110,0.3523985239852398,0.6345514950166113,0.4531435349940688,0.702,0.22,250,103,0.412,0.74,0.3599437445638554,175,367,126,0.3228782287822878,0.5813953488372093,0.4151838671411625,0.734,0.252,250,103,0.412,0.74,0.387756561051473,129,413,172,0.2380073800738007,0.4285714285714285,0.3060498220640569,0.826,0.344,250,103,0.412,0.74,0.4355230157295764,0.0168437957763671,47.22820091247559,0.0209109783172607
103,phase2_postprocess_sweep,dataset2_honeybee,linear_svm,d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset2_honeybee/linear_svm/d2_linsvm_008__centered48_balanced__hog8_pca_hsv_lbp.joblib,centered48_balanced,48,hog8_pca_hsv_lbp,score_threshold,0.7,4,0.3,1.0,weighted_center,OK,per_model_per_stride_in_memory,47.21135711669922,500,49500,2056,569,4.112,1.138,0.0129945278167724,2.598905563354492e-05,193,376,108,0.3391915641476274,0.6411960132890365,0.4436781609195402,0.752,0.216,250,104,0.416,0.74,0.3626920585523197,179,390,122,0.3145869947275923,0.5946843853820598,0.4114942528735631,0.78,0.244,250,104,0.416,0.74,0.388908969309836,132,437,169,0.2319859402460456,0.4385382059800664,0.3034482758620689,0.874,0.338,250,104,0.416,0.74,0.4369116267103392,0.0129945278167724,47.22435164451599,0.023414134979248
104,phase2_postprocess_sweep,dataset1_varroa,linear_svm,d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,outputs/models/selected_classification_model_pool/dataset1_varroa/linear_svm/d1_linsvm_037__centered96_balanced__hog16_pca_hsv_lbp.joblib,centered96_balanced,96,hog16_pca_hsv_lbp,score_threshold,1.8,4,0.2,1.25,weighted_center,OK,per_model_per_stride_in_memory,628.7347044944763,500,288000,964,369,1.928,0.738,0.0188450813293457,3.769016265869141e-05,149,220,159,0.4037940379403794,0.4837662337662338,0.4401772525849335,0.44,0.318,250,139,0.556,0.616,0.3483158110779747,145,224,163,0.3929539295392953,0.4707792207792208,0.4283604135893648,0.448,0.326,250,139,0.556,0.616,0.3528278086816122,102,267,206,0.2764227642276423,0.3311688311688311,0.3013293943870014,0.534,0.412,250,139,0.556,0.616,0.394033265171509,0.0188450813293457,628.7535495758057,0.021618366241455
